model	k	stratum	minimum_instance_coverage	minimum_candidate_labeled_coverage	minimum_same_role_purity	selected_candidates	weed_truth_instances	many_to_one_recalled_instances	many_to_one_queued_recall	one_to_one_matches	one_to_one_queued_recall
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.25	0.9	40	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.5	0.5	40	154	83	0.538961038961039	14	0.09090909090909091
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.5	0.75	40	154	83	0.538961038961039	14	0.09090909090909091
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.5	0.9	40	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.75	0.5	40	154	80	0.5194805194805194	11	0.07142857142857142
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.75	0.75	40	154	80	0.5194805194805194	11	0.07142857142857142
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.25	0.75	0.9	40	154	12	0.07792207792207792	10	0.06493506493506493
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.25	0.5	40	154	79	0.512987012987013	12	0.07792207792207792
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.25	0.75	40	154	79	0.512987012987013	12	0.07792207792207792
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.25	0.9	40	154	13	0.08441558441558442	11	0.07142857142857142
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.5	0.5	40	154	79	0.512987012987013	12	0.07792207792207792
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.5	0.75	40	154	79	0.512987012987013	12	0.07792207792207792
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.5	0.9	40	154	13	0.08441558441558442	11	0.07142857142857142
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.75	0.5	40	154	76	0.4935064935064935	9	0.05844155844155844
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.75	0.75	40	154	76	0.4935064935064935	9	0.05844155844155844
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.5	0.75	0.9	40	154	10	0.06493506493506493	8	0.05194805194805195
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.25	0.5	40	154	69	0.44805194805194803	8	0.05194805194805195
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.25	0.75	40	154	69	0.44805194805194803	8	0.05194805194805195
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.25	0.9	40	154	8	0.05194805194805195	7	0.045454545454545456
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.5	0.5	40	154	69	0.44805194805194803	8	0.05194805194805195
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.5	0.75	40	154	69	0.44805194805194803	8	0.05194805194805195
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.5	0.9	40	154	8	0.05194805194805195	7	0.045454545454545456
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.75	0.5	40	154	66	0.42857142857142855	5	0.032467532467532464
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.75	0.75	40	154	66	0.42857142857142855	5	0.032467532467532464
all_candidate_component_masked_dinov2_linear	20	2023-06-15	0.75	0.75	0.9	40	154	5	0.032467532467532464	4	0.025974025974025976
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.25	0.5	1237	1712	847	0.4947429906542056	554	0.3235981308411215
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.25	0.75	1237	1712	787	0.459696261682243	547	0.3195093457943925
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.25	0.9	1237	1712	718	0.41939252336448596	545	0.3183411214953271
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.5	0.5	1237	1712	692	0.40420560747663553	413	0.24123831775700935
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.5	0.75	1237	1712	632	0.3691588785046729	406	0.2371495327102804
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.5	0.9	1237	1712	563	0.32885514018691586	404	0.23598130841121495
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.75	0.5	1237	1712	312	0.1822429906542056	172	0.10046728971962617
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.75	0.75	1237	1712	294	0.17172897196261683	170	0.09929906542056074
all_candidate_component_masked_dinov2_linear	50	ALL	0.25	0.75	0.9	1237	1712	225	0.1314252336448598	168	0.09813084112149532
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.25	0.5	1237	1712	774	0.45210280373831774	497	0.290303738317757
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.25	0.75	1237	1712	715	0.41764018691588783	490	0.286214953271028
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.25	0.9	1237	1712	648	0.37850467289719625	488	0.2850467289719626
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.5	0.5	1237	1712	628	0.36682242990654207	364	0.21261682242990654
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.5	0.75	1237	1712	569	0.33235981308411217	357	0.20852803738317757
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.5	0.9	1237	1712	502	0.2932242990654206	355	0.20735981308411214
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.75	0.5	1237	1712	275	0.16063084112149534	142	0.08294392523364486
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.75	0.75	1237	1712	258	0.15070093457943926	140	0.08177570093457943
all_candidate_component_masked_dinov2_linear	50	ALL	0.5	0.75	0.9	1237	1712	191	0.11156542056074767	138	0.08060747663551401
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.25	0.5	1237	1712	605	0.3533878504672897	373	0.21787383177570094
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.25	0.75	1237	1712	555	0.3241822429906542	366	0.21378504672897197
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.25	0.9	1237	1712	494	0.2885514018691589	365	0.21320093457943926
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.5	0.5	1237	1712	487	0.2844626168224299	264	0.1542056074766355
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.5	0.75	1237	1712	437	0.2552570093457944	257	0.15011682242990654
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.5	0.9	1237	1712	376	0.21962616822429906	256	0.14953271028037382
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.75	0.5	1237	1712	193	0.11273364485981309	83	0.04848130841121495
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.75	0.75	1237	1712	180	0.10514018691588785	81	0.04731308411214953
all_candidate_component_masked_dinov2_linear	50	ALL	0.75	0.75	0.9	1237	1712	119	0.06950934579439252	80	0.04672897196261682
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.25	0.5	382	392	33	0.08418367346938775	32	0.08163265306122448
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.25	0.75	382	392	33	0.08418367346938775	32	0.08163265306122448
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.25	0.9	382	392	32	0.08163265306122448	31	0.07908163265306123
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.5	0.5	382	392	16	0.04081632653061224	15	0.03826530612244898
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.5	0.75	382	392	16	0.04081632653061224	15	0.03826530612244898
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.5	0.9	382	392	15	0.03826530612244898	14	0.03571428571428571
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.75	0.5	382	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.75	0.75	382	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.25	0.75	0.9	382	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.25	0.5	382	392	31	0.07908163265306123	30	0.07653061224489796
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.25	0.75	382	392	31	0.07908163265306123	30	0.07653061224489796
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.25	0.9	382	392	30	0.07653061224489796	29	0.07397959183673469
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.5	0.5	382	392	14	0.03571428571428571	13	0.03316326530612245
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.5	0.75	382	392	14	0.03571428571428571	13	0.03316326530612245
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.5	0.9	382	392	13	0.03316326530612245	12	0.030612244897959183
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.75	0.5	382	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.75	0.75	382	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.5	0.75	0.9	382	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.25	0.5	382	392	19	0.04846938775510204	19	0.04846938775510204
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.25	0.75	382	392	19	0.04846938775510204	19	0.04846938775510204
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.25	0.9	382	392	19	0.04846938775510204	19	0.04846938775510204
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.5	0.5	382	392	8	0.02040816326530612	8	0.02040816326530612
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.5	0.75	382	392	8	0.02040816326530612	8	0.02040816326530612
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.5	0.9	382	392	8	0.02040816326530612	8	0.02040816326530612
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.75	0.5	382	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.75	0.75	382	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	50	2023-05-25	0.75	0.75	0.9	382	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.25	0.5	400	440	229	0.5204545454545455	195	0.4431818181818182
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.25	0.75	400	440	229	0.5204545454545455	195	0.4431818181818182
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.25	0.9	400	440	229	0.5204545454545455	195	0.4431818181818182
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.5	0.5	400	440	147	0.3340909090909091	121	0.275
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.5	0.75	400	440	147	0.3340909090909091	121	0.275
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.5	0.9	400	440	147	0.3340909090909091	121	0.275
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.75	0.5	400	440	33	0.075	31	0.07045454545454545
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.75	0.75	400	440	33	0.075	31	0.07045454545454545
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.25	0.75	0.9	400	440	33	0.075	31	0.07045454545454545
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.25	0.5	400	440	193	0.43863636363636366	165	0.375
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.25	0.75	400	440	193	0.43863636363636366	165	0.375
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.25	0.9	400	440	193	0.43863636363636366	165	0.375
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.5	0.5	400	440	118	0.2681818181818182	97	0.22045454545454546
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.5	0.75	400	440	118	0.2681818181818182	97	0.22045454545454546
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.5	0.9	400	440	118	0.2681818181818182	97	0.22045454545454546
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.75	0.5	400	440	20	0.045454545454545456	18	0.04090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.75	0.75	400	440	20	0.045454545454545456	18	0.04090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.5	0.75	0.9	400	440	20	0.045454545454545456	18	0.04090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.25	0.5	400	440	155	0.3522727272727273	134	0.30454545454545456
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.25	0.75	400	440	155	0.3522727272727273	134	0.30454545454545456
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.25	0.9	400	440	155	0.3522727272727273	134	0.30454545454545456
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.5	0.5	400	440	89	0.20227272727272727	74	0.16818181818181818
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.5	0.75	400	440	89	0.20227272727272727	74	0.16818181818181818
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.5	0.9	400	440	89	0.20227272727272727	74	0.16818181818181818
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.75	0.5	400	440	9	0.020454545454545454	8	0.01818181818181818
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.75	0.75	400	440	9	0.020454545454545454	8	0.01818181818181818
all_candidate_component_masked_dinov2_linear	50	2023-05-30	0.75	0.75	0.9	400	440	9	0.020454545454545454	8	0.01818181818181818
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.25	0.5	398	726	480	0.6611570247933884	308	0.42424242424242425
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.25	0.75	398	726	437	0.6019283746556474	302	0.41597796143250687
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.25	0.9	398	726	437	0.6019283746556474	302	0.41597796143250687
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.5	0.5	398	726	424	0.5840220385674931	258	0.35537190082644626
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.5	0.75	398	726	381	0.5247933884297521	252	0.34710743801652894
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.5	0.9	398	726	381	0.5247933884297521	252	0.34710743801652894
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.75	0.5	398	726	173	0.23829201101928374	121	0.16666666666666666
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.75	0.75	398	726	172	0.2369146005509642	120	0.1652892561983471
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.25	0.75	0.9	398	726	172	0.2369146005509642	120	0.1652892561983471
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.25	0.5	398	726	453	0.6239669421487604	287	0.3953168044077135
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.25	0.75	398	726	410	0.5647382920110193	281	0.38705234159779617
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.25	0.9	398	726	410	0.5647382920110193	281	0.38705234159779617
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.5	0.5	398	726	399	0.5495867768595041	239	0.32920110192837465
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.5	0.75	398	726	356	0.4903581267217631	233	0.3209366391184573
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.5	0.9	398	726	356	0.4903581267217631	233	0.3209366391184573
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.75	0.5	398	726	157	0.2162534435261708	108	0.1487603305785124
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.75	0.75	398	726	156	0.21487603305785125	107	0.14738292011019283
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.5	0.75	0.9	398	726	156	0.21487603305785125	107	0.14738292011019283
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.25	0.5	398	726	348	0.4793388429752066	209	0.2878787878787879
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.25	0.75	398	726	310	0.42699724517906334	203	0.2796143250688705
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.25	0.9	398	726	310	0.42699724517906334	203	0.2796143250688705
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.5	0.5	398	726	307	0.4228650137741047	171	0.23553719008264462
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.5	0.75	398	726	269	0.37052341597796146	165	0.22727272727272727
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.5	0.9	398	726	269	0.37052341597796146	165	0.22727272727272727
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.75	0.5	398	726	103	0.1418732782369146	66	0.09090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.75	0.75	398	726	102	0.14049586776859505	65	0.08953168044077135
all_candidate_component_masked_dinov2_linear	50	2023-06-06	0.75	0.75	0.9	398	726	102	0.14049586776859505	65	0.08953168044077135
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.25	0.5	57	154	105	0.6818181818181818	19	0.12337662337662338
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.25	0.75	57	154	88	0.5714285714285714	18	0.11688311688311688
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.25	0.9	57	154	20	0.12987012987012986	17	0.11038961038961038
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.5	0.5	57	154	105	0.6818181818181818	19	0.12337662337662338
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.5	0.75	57	154	88	0.5714285714285714	18	0.11688311688311688
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.5	0.9	57	154	20	0.12987012987012986	17	0.11038961038961038
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.75	0.5	57	154	102	0.6623376623376623	16	0.1038961038961039
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.75	0.75	57	154	85	0.551948051948052	15	0.09740259740259741
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.25	0.75	0.9	57	154	17	0.11038961038961038	14	0.09090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.25	0.5	57	154	97	0.6298701298701299	15	0.09740259740259741
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.25	0.75	57	154	81	0.525974025974026	14	0.09090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.25	0.9	57	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.5	0.5	57	154	97	0.6298701298701299	15	0.09740259740259741
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.5	0.75	57	154	81	0.525974025974026	14	0.09090909090909091
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.5	0.9	57	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_component_masked_dinov2_linear	50	2023-06-15	0.5	0.75	0.5	57	154	94	0.6103896103896104	12	0.07792207792207792
