repeat	seed	k	aggregation	stratum	images	accepted_candidates	weed_candidates	all_candidate_queue_precision	weed_truth_instances	spatial_recalled_weed_instances	queued_spatial_weed_instance_recall	role_qualified_recalled_weed_instances	queued_role_qualified_weed_instance_recall	one_to_one_spatial_matches	one_to_one_spatial_recall	one_to_one_role_qualified_matches	one_to_one_role_qualified_recall	crop_overlap_scene_numerator_0.00	crop_overlap_scene_frequency_0.00	crop_overlap_scene_numerator_0.01	crop_overlap_scene_frequency_0.01	crop_overlap_scene_numerator_0.10	crop_overlap_scene_frequency_0.10	crop_overlap_scene_numerator_0.50	crop_overlap_scene_frequency_0.50
622	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	256	0.1495327102803738	169	0.098714953271028	166	0.0969626168224299	110	0.0642523364485981	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	15	0.5769230769230769
623	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	319	0.1863317757009346	160	0.0934579439252336	179	0.1045560747663551	117	0.0683411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
624	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	290	0.169392523364486	121	0.0706775700934579	166	0.0969626168224299	100	0.058411214953271	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
625	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	335	0.1956775700934579	161	0.0940420560747663	169	0.098714953271028	108	0.0630841121495327	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
626	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	337	0.1968457943925233	153	0.0893691588785046	186	0.1086448598130841	113	0.0660046728971962	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
627	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	325	0.1898364485981308	150	0.0876168224299065	160	0.0934579439252336	103	0.0601635514018691	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
628	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	323	0.1886682242990654	165	0.0963785046728972	168	0.0981308411214953	115	0.0671728971962616	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
629	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	349	0.2038551401869159	171	0.0998831775700934	174	0.1016355140186915	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
630	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	350	0.2044392523364486	159	0.0928738317757009	174	0.1016355140186915	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
631	2026081000	20	pooled_test	ALL	26	520	131	0.2519230769230769	1712	352	0.205607476635514	141	0.0823598130841121	162	0.094626168224299	96	0.0560747663551401	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
632	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	319	0.1863317757009346	153	0.0893691588785046	172	0.1004672897196261	111	0.0648364485981308	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
633	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	356	0.2079439252336448	169	0.098714953271028	164	0.0957943925233644	106	0.0619158878504672	24	0.9230769230769232	24	0.9230769230769232	24	0.9230769230769232	19	0.7307692307692307
634	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	286	0.1670560747663551	158	0.0922897196261682	158	0.0922897196261682	109	0.0636682242990654	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
635	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	345	0.201518691588785	165	0.0963785046728972	168	0.0981308411214953	114	0.0665887850467289	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
636	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	346	0.2021028037383177	148	0.0864485981308411	164	0.0957943925233644	98	0.0572429906542056	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
637	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	360	0.2102803738317757	163	0.0952102803738317	171	0.0998831775700934	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
638	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	329	0.1921728971962616	147	0.0858644859813084	168	0.0981308411214953	106	0.0619158878504672	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
639	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	306	0.1787383177570093	159	0.0928738317757009	171	0.0998831775700934	110	0.0642523364485981	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	17	0.6538461538461539
640	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	323	0.1886682242990654	154	0.0899532710280373	179	0.1045560747663551	101	0.0589953271028037	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
641	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	359	0.2096962616822429	162	0.094626168224299	179	0.1045560747663551	107	0.0625	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
642	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	329	0.1921728971962616	144	0.0841121495327102	161	0.0940420560747663	102	0.0595794392523364	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	18	0.6923076923076923
643	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	347	0.2026869158878504	160	0.0934579439252336	168	0.0981308411214953	114	0.0665887850467289	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
644	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	319	0.1863317757009346	162	0.094626168224299	176	0.102803738317757	107	0.0625	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
645	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	298	0.1740654205607476	137	0.0800233644859813	158	0.0922897196261682	102	0.0595794392523364	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
646	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	349	0.2038551401869159	169	0.098714953271028	183	0.1068925233644859	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
647	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	313	0.1828271028037383	153	0.0893691588785046	178	0.1039719626168224	109	0.0636682242990654	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
648	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	254	0.1483644859813084	161	0.0940420560747663	180	0.1051401869158878	113	0.0660046728971962	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
649	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	357	0.2085280373831775	160	0.0934579439252336	177	0.1033878504672897	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
650	2026081000	20	pooled_test	ALL	26	520	128	0.2461538461538461	1712	270	0.1577102803738317	124	0.072429906542056	156	0.0911214953271028	96	0.0560747663551401	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	15	0.5769230769230769
651	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	336	0.1962616822429906	136	0.0794392523364486	162	0.094626168224299	100	0.058411214953271	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
652	2026081000	20	pooled_test	ALL	26	520	154	0.2961538461538461	1712	301	0.1758177570093458	165	0.0963785046728972	174	0.1016355140186915	119	0.0695093457943925	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
653	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	294	0.1717289719626168	144	0.0841121495327102	168	0.0981308411214953	104	0.0607476635514018	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	13	0.5
654	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	288	0.1682242990654205	170	0.0992990654205607	151	0.0882009345794392	107	0.0625	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
655	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	361	0.2108644859813084	165	0.0963785046728972	175	0.1022196261682243	112	0.0654205607476635	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	12	0.4615384615384615
656	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	245	0.143107476635514	157	0.0917056074766355	174	0.1016355140186915	108	0.0630841121495327	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
657	2026081000	20	pooled_test	ALL	26	520	128	0.2461538461538461	1712	304	0.1775700934579439	142	0.0829439252336448	168	0.0981308411214953	101	0.0589953271028037	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	13	0.5
658	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	321	0.1875	143	0.0835280373831775	168	0.0981308411214953	101	0.0589953271028037	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
659	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	345	0.201518691588785	145	0.084696261682243	168	0.0981308411214953	100	0.058411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
660	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	376	0.219626168224299	144	0.0841121495327102	187	0.1092289719626168	109	0.0636682242990654	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
661	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	337	0.1968457943925233	177	0.1033878504672897	177	0.1033878504672897	115	0.0671728971962616	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
662	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	334	0.1950934579439252	157	0.0917056074766355	172	0.1004672897196261	102	0.0595794392523364	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
663	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	312	0.1822429906542056	149	0.0870327102803738	176	0.102803738317757	110	0.0642523364485981	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
664	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	329	0.1921728971962616	152	0.0887850467289719	172	0.1004672897196261	116	0.0677570093457943	15	0.5769230769230769	15	0.5769230769230769	15	0.5769230769230769	12	0.4615384615384615
665	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	372	0.2172897196261682	159	0.0928738317757009	177	0.1033878504672897	109	0.0636682242990654	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	12	0.4615384615384615
666	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	352	0.205607476635514	158	0.0922897196261682	170	0.0992990654205607	105	0.0613317757009345	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	13	0.5
667	2026081000	20	pooled_test	ALL	26	520	154	0.2961538461538461	1712	260	0.1518691588785046	171	0.0998831775700934	176	0.102803738317757	119	0.0695093457943925	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
668	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	301	0.1758177570093458	157	0.0917056074766355	161	0.0940420560747663	112	0.0654205607476635	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
669	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	315	0.1839953271028037	134	0.0782710280373831	155	0.0905373831775701	104	0.0607476635514018	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
670	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	311	0.1816588785046729	141	0.0823598130841121	173	0.1010514018691588	102	0.0595794392523364	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
671	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	331	0.1933411214953271	156	0.0911214953271028	184	0.1074766355140186	115	0.0671728971962616	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
672	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	330	0.1927570093457944	153	0.0893691588785046	167	0.0975467289719626	108	0.0630841121495327	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
673	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	301	0.1758177570093458	142	0.0829439252336448	158	0.0922897196261682	102	0.0595794392523364	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	14	0.5384615384615384
674	2026081000	20	pooled_test	ALL	26	520	150	0.2884615384615384	1712	310	0.1810747663551402	166	0.0969626168224299	170	0.0992990654205607	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
675	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	323	0.1886682242990654	146	0.0852803738317757	179	0.1045560747663551	110	0.0642523364485981	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	14	0.5384615384615384
676	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	277	0.1617990654205607	142	0.0829439252336448	161	0.0940420560747663	109	0.0636682242990654	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	13	0.5
677	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	298	0.1740654205607476	148	0.0864485981308411	167	0.0975467289719626	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
678	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	241	0.1407710280373831	161	0.0940420560747663	148	0.0864485981308411	97	0.0566588785046729	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
679	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	343	0.2003504672897196	164	0.0957943925233644	188	0.1098130841121495	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
680	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	276	0.161214953271028	135	0.0788551401869158	167	0.0975467289719626	103	0.0601635514018691	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	18	0.6923076923076923
681	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	279	0.1629672897196261	149	0.0870327102803738	159	0.0928738317757009	106	0.0619158878504672	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
682	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	319	0.1863317757009346	160	0.0934579439252336	180	0.1051401869158878	116	0.0677570093457943	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
683	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	360	0.2102803738317757	166	0.0969626168224299	167	0.0975467289719626	111	0.0648364485981308	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	14	0.5384615384615384
684	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	372	0.2172897196261682	179	0.1045560747663551	181	0.1057242990654205	119	0.0695093457943925	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	13	0.5
685	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	305	0.1781542056074766	163	0.0952102803738317	171	0.0998831775700934	114	0.0665887850467289	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	18	0.6923076923076923
686	2026081000	20	pooled_test	ALL	26	520	126	0.2423076923076923	1712	310	0.1810747663551402	136	0.0794392523364486	161	0.0940420560747663	93	0.054322429906542	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
687	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	308	0.1799065420560747	154	0.0899532710280373	178	0.1039719626168224	109	0.0636682242990654	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
688	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	340	0.1985981308411215	143	0.0835280373831775	175	0.1022196261682243	110	0.0642523364485981	16	0.6153846153846154	16	0.6153846153846154	16	0.6153846153846154	10	0.3846153846153846
689	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	302	0.1764018691588785	153	0.0893691588785046	162	0.094626168224299	105	0.0613317757009345	22	0.8461538461538461	22	0.8461538461538461	21	0.8076923076923077	15	0.5769230769230769
690	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	324	0.1892523364485981	164	0.0957943925233644	171	0.0998831775700934	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
691	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	360	0.2102803738317757	151	0.0882009345794392	174	0.1016355140186915	105	0.0613317757009345	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	10	0.3846153846153846
692	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	290	0.169392523364486	157	0.0917056074766355	167	0.0975467289719626	106	0.0619158878504672	20	0.7692307692307693	20	0.7692307692307693	19	0.7307692307692307	17	0.6538461538461539
693	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	284	0.1658878504672897	150	0.0876168224299065	159	0.0928738317757009	106	0.0619158878504672	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
694	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	334	0.1950934579439252	145	0.084696261682243	167	0.0975467289719626	103	0.0601635514018691	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
695	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	307	0.179322429906542	138	0.080607476635514	160	0.0934579439252336	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
